_id,ltable_id,rtable_id,ltable_title,ltable_release_year,rtable_title,rtable_release_year
4331,286,203,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Starcraft II: Legacy of the Void,2015
4334,286,230,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Crypt of the NecroDancer,2015
4336,286,274,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,2015
4341,286,348,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Heroes of the Storm,2015
4345,286,390,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Binding of Isaac: Afterbirth,2015
4348,286,408,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Hearthstone: League of Explorers,2015
4381,286,828,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Tales From The Borderlands: Episode 3 - Catch A Ride,2015
4382,286,850,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Guild Wars 2: Heart of Thorns,2015
4384,286,870,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Age of Decadence,2015
4386,286,873,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Order of Battle: Pacific,2015
4387,286,888,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,World of Warships,2015
4389,286,903,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Book of Unwritten Tales 2,2015
4394,286,931,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Age of Wonders III - Eternal Lords,2015
4398,286,963,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Company of Heroes 2: The British Forces,2015
4403,286,1000,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Dark Souls II: Scholar of the First Sin,2015
4405,286,1021,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Life is Strange: Episode 3 - Chaos Theory,2015
4406,286,1023,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Legend of Heroes: Trails in the Sky SC,2015
4414,286,1118,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Incredible Adventures of Van Helsing: Final Cut,2015
4417,286,1164,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,BADLAND: Game of the Year Edition,2015
4423,286,1231,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Resident Evil: Revelations 2 - Episode 3: Judgment,2015
4426,286,1276,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Hand of Fate,2015
4429,286,1335,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,AR-K Episode 3: The Great Escape,2015
4434,286,1391,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Life is Strange: Episode 2 - Out of Time,2015
4437,286,1403,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Game of Thrones: Episode Three - The Sword in the Darkness,2015
4439,286,1421,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Stealth Inc 2: A Game of Clones,2015
4440,286,1423,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Total War: ATTILA - Age of Charlemagne,2015
4442,286,1446,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Tales of Zestiria,2015
4448,286,1497,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Game of Thrones: Episode Four - Sons of Winter,2015
4449,286,1501,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Ys VI: The Ark of Napishtim,2015
4461,286,1574,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Pillars of Eternity: The White March - Part 1,2015
4475,286,1698,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Rebuild 3: Gangs of Deadsville,2015
4477,286,1700,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Airscape: The Fall of Gravity,2015
4479,286,1724,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Ravenmark: Scourge of Estellion,2015
4488,286,1796,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Evoland 2: A Slight Case of Spacetime Continuum Disorder,2015
4491,286,1808,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Just Cause 3,2015
4498,286,1853,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Mordheim: City of the Damned,2015
4500,286,1865,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Oceanhorn: Monster of Uncharted Seas,2015
4510,286,1919,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Game of Thrones: Episode Five - A Nest of Vipers,2015
4513,286,1937,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Dragon Age: Inquisition - Jaws Of Hakkon,2015
4514,286,1938,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Crew: Wild Run,2015
4515,286,1942,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Game of Thrones: Episode Two - The Lost Lords,2015
4522,286,2024,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Minecraft: Story Mode - Episode 3: The Last Place You Look,2015
4530,286,2071,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Blues and Bullets - Episode 1: The End of Peace,2015
4532,286,2085,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Call of Duty: Black Ops III,2015
4536,286,2108,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Adventures of Pip,2015
4545,286,2169,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Guild of Dungeoneering,2015
4546,286,2184,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Way of the Samurai 4,2015
4559,286,2309,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Fall of the Dungeon Guardians,2015
4561,286,2354,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Act of Aggression,2015
4562,286,2356,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Legends of Eisenwald,2015
4564,286,2369,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Minecraft: Story Mode - Episode 1: The Order of the Stone,2015
4565,286,2388,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Steel Armor: Blaze of War,2015
4571,286,2423,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Nobunaga's Ambition: Sphere of Influence,2015
4582,286,2484,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Game of Thrones: Episode Six - The Ice Dragon,2015
4612,286,2738,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Five Nights at Freddy's 3,2015
4614,286,2743,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Trine 3: The Artifacts of Power,2015
4621,286,2803,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Knights of Pen & Paper 2,2015
4634,286,2905,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Rise of Incarnates,2015
4637,286,2923,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,FIVE: Guardians of David,2015
4638,286,2927,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Saints Row: Gat Out of Hell,2015
4649,286,2994,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Planet of the Eyes,2015
4654,286,3027,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Citizens of Earth,2015
4656,286,3040,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Heroes of Normandie,2015
4661,286,3079,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Heroes of Might & Magic III - HD Edition,2015
4663,286,3091,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Lethis - Path of Progress,2015
4670,286,3156,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Legions of Steel,2015
4672,286,3172,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Game of Thrones: A Telltale Games Series,2015
4678,286,3220,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Legend of Kay Anniversary,2015
4680,286,3227,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Incredible Adventures of Van Helsing III,2015
4683,286,3239,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Pneuma: Breath of Life,2015
4694,286,3375,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,One Piece: Pirate Warriors 3,2015
4704,286,3483,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,The Perils of Man,2015
4710,286,3536,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,A Fistful of Gun,2015
4714,286,3578,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Cross of the Dutchman,2015
4734,286,3813,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Supreme League of Patriots,2015
4739,286,3871,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Cast of the Seven Godsends,2015
4747,286,3942,The Witcher 3: Wild Hunt -- Hearts of Stone,2015,Son of Nor,2015
4763,288,203,Mega Man Legacy Collection,2015,Starcraft II: Legacy of the Void,2015
4772,288,319,Mega Man Legacy Collection,2015,Homeworld Remastered Collection,2015
4782,288,419,Mega Man Legacy Collection,2015,Mega Man Legacy Collection,2015
5011,288,2453,Mega Man Legacy Collection,2015,Lakeview Cabin Collection,2015
5136,288,3483,Mega Man Legacy Collection,2015,The Perils of Man,2015
5199,296,247,Broken Age: Act 2,2015,Wasteland 2: Director's Cut,2015
5246,296,850,Broken Age: Act 2,2015,Guild Wars 2: Heart of Thorns,2015
5248,296,870,Broken Age: Act 2,2015,The Age of Decadence,2015
5253,296,903,Broken Age: Act 2,2015,The Book of Unwritten Tales 2,2015
5258,296,931,Broken Age: Act 2,2015,Age of Wonders III - Eternal Lords,2015
5262,296,963,Broken Age: Act 2,2015,Company of Heroes 2: The British Forces,2015
5282,296,1173,Broken Age: Act 2,2015,Franchise Hockey Manager 2,2015
5287,296,1231,Broken Age: Act 2,2015,Resident Evil: Revelations 2 - Episode 3: Judgment,2015
5291,296,1280,Broken Age: Act 2,2015,Avernum 2: Crystal Souls,2015
5294,296,1336,Broken Age: Act 2,2015,Tales From The Borderlands: Episode 2 - Atlas Mugged,2015
5298,296,1391,Broken Age: Act 2,2015,Life is Strange: Episode 2 - Out of Time,2015
5303,296,1421,Broken Age: Act 2,2015,Stealth Inc 2: A Game of Clones,2015
5304,296,1423,Broken Age: Act 2,2015,Total War: ATTILA - Age of Charlemagne,2015
5305,296,1441,Broken Age: Act 2,2015,Dragon Age: Inquisition - Trespasser,2015
5324,296,1568,Broken Age: Act 2,2015,Resident Evil: Revelations 2 - Episode 2: Contemplation,2015
5326,296,1580,Broken Age: Act 2,2015,Blood Bowl 2,2015
5328,296,1598,Broken Age: Act 2,2015,Broken Age,2015
5329,296,1604,Broken Age: Act 2,2015,Audiosurf 2,2015
5352,296,1796,Broken Age: Act 2,2015,Evoland 2: A Slight Case of Spacetime Continuum Disorder,2015
5357,296,1811,Broken Age: Act 2,2015,Blackguards 2,2015
5358,296,1815,Broken Age: Act 2,2015,Hotline Miami 2: Wrong Number,2015
5371,296,1897,Broken Age: Act 2,2015,Resident Evil: Revelations 2,2015
5377,296,1937,Broken Age: Act 2,2015,Dragon Age: Inquisition - Jaws Of Hakkon,2015
5380,296,1944,Broken Age: Act 2,2015,Resident Evil: Revelations 2 - Episode 1: Penal Colony,2015
5381,296,1974,Broken Age: Act 2,2015,Resident Evil: Revelations 2 - Episode 4: Metamorphosis,2015
5384,296,2022,Broken Age: Act 2,2015,Borderlands: The Pre-Sequel - Claptastic Voyage and Ultimate Vault Hunter Upgrade Pack 2,2015
5395,296,2084,Broken Age: Act 2,2015,Broken Age: Act 2,2015
5425,296,2354,Broken Age: Act 2,2015,Act of Aggression,2015
5432,296,2411,Broken Age: Act 2,2015,StarDrive 2,2015
5439,296,2448,Broken Age: Act 2,2015,Dungeons 2,2015
5453,296,2557,Broken Age: Act 2,2015,Magicka 2,2015
5485,296,2803,Broken Age: Act 2,2015,Knights of Pen & Paper 2,2015
5488,296,2812,Broken Age: Act 2,2015,King's Quest Chapter 2: Rubble Without a Cause,2015
5509,296,2966,Broken Age: Act 2,2015,Dragon Age: Inquisition - The Descent,2015
5511,296,2982,Broken Age: Act 2,2015,The Detail Episode 2 - From The Ashes,2015
5515,296,2998,Broken Age: Act 2,2015,Knee Deep Act 1: Wonderland,2015
5533,296,3145,Broken Age: Act 2,2015,Blues and Bullets - Episode 2: Shaking The Hive,2015
5582,296,3625,Broken Age: Act 2,2015,Minecraft: Story Mode - Episode 2: Assembly Required,2015
5586,296,3667,Broken Age: Act 2,2015,Shelter 2,2015
5587,296,3674,Broken Age: Act 2,2015,Lost Horizon 2,2015
5618,297,20,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,The Witcher 3: Wild Hunt,2015
5622,297,121,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,The Witcher 3: Wild Hunt - Hearts of Stone,2015
5632,297,274,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,2015
5659,297,627,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Life is Strange: Episode 5 - Polarized,2015
5677,297,828,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Tales From The Borderlands: Episode 3 - Catch A Ride,2015
5685,297,903,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,The Book of Unwritten Tales 2,2015
5701,297,1021,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Life is Strange: Episode 3 - Chaos Theory,2015
5712,297,1160,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Tales From The Borderlands: Episode 4 - Escape Plan Bravo,2015
5719,297,1231,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Resident Evil: Revelations 2 - Episode 3: Judgment,2015
5725,297,1335,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,AR-K Episode 3: The Great Escape,2015
5726,297,1336,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Tales From The Borderlands: Episode 2 - Atlas Mugged,2015
5728,297,1349,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Republique: Episode 1 - Exordium,2015
5729,297,1366,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Life is Strange: Episode 1 - Chrysalis,2015
5730,297,1391,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Life is Strange: Episode 2 - Out of Time,2015
5733,297,1403,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Game of Thrones: Episode Three - The Sword in the Darkness,2015
5738,297,1446,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Tales of Zestiria,2015
5744,297,1497,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Game of Thrones: Episode Four - Sons of Winter,2015
5752,297,1552,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Life is Strange: Episode 4 - Dark Room,2015
5756,297,1568,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Resident Evil: Revelations 2 - Episode 2: Contemplation,2015
5771,297,1698,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Rebuild 3: Gangs of Deadsville,2015
5787,297,1808,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Just Cause 3,2015
5806,297,1919,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Game of Thrones: Episode Five - A Nest of Vipers,2015
5811,297,1942,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Game of Thrones: Episode Two - The Lost Lords,2015
5812,297,1944,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Resident Evil: Revelations 2 - Episode 1: Penal Colony,2015
5813,297,1974,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Resident Evil: Revelations 2 - Episode 4: Metamorphosis,2015
5816,297,2022,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Borderlands: The Pre-Sequel - Claptastic Voyage and Ultimate Vault Hunter Upgrade Pack 2,2015
5818,297,2024,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Minecraft: Story Mode - Episode 3: The Last Place You Look,2015
5826,297,2071,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Blues and Bullets - Episode 1: The End of Peace,2015
5860,297,2369,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Minecraft: Story Mode - Episode 1: The Order of the Stone,2015
5878,297,2484,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Game of Thrones: Episode Six - The Ice Dragon,2015
5908,297,2738,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Five Nights at Freddy's 3,2015
5910,297,2743,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Trine 3: The Artifacts of Power,2015
5913,297,2759,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Minecraft: Story Mode - Episode 4: A Block and a Hard Place,2015
5914,297,2787,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,RIDE,2015
5943,297,2982,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,The Detail Episode 2 - From The Ashes,2015
5965,297,3145,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Blues and Bullets - Episode 2: Shaking The Hive,2015
5967,297,3159,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Albino Lullaby: Episode 1,2015
5981,297,3269,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Republique: Episode 4 - God's Acre,2015
5982,297,3272,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,MISSING: An Interactive Thriller - Episode One,2015
5990,297,3375,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,One Piece: Pirate Warriors 3,2015
6014,297,3625,Tales from the Borderlands -- Episode 3:  Catch a Ride,2015,Minecraft: Story Mode - Episode 2: Assembly Required,2015
6171,348,1453,Evolve,2015,Evolve,2015
6502,371,356,Dirt Rally,2015,DiRT Rally,2015
6952,373,573,Project CARS,2015,Project CARS,2015
7349,386,62,StarCraft II: Legacy of the Void,2015,Out of the Park Baseball 16,2015
7350,386,121,StarCraft II: Legacy of the Void,2015,The Witcher 3: Wild Hunt - Hearts of Stone,2015
7351,386,127,StarCraft II: Legacy of the Void,2015,Pillars of Eternity,2015
7352,386,138,StarCraft II: Legacy of the Void,2015,Shovel Knight: Plague of Shadows,2015
7355,386,203,StarCraft II: Legacy of the Void,2015,Starcraft II: Legacy of the Void,2015
7358,386,230,StarCraft II: Legacy of the Void,2015,Crypt of the NecroDancer,2015
